J',nu1',nu2',nu3',Energy
0,0,1,16,-6.39239090591871e-05
0,2,0,0,0.971758724843532
0,2,0,1,-6.53929265182678
0,2,0,2,-46.5805861203258
0,2,0,3,164.569327085996
0,2,0,4,-129.170526116051
0,2,0,5,293.263702539386
0,2,0,6,-70.5247165907395
0,2,0,7,29.2220910420793
0,2,0,8,8.75206246185986
0,2,0,9,-6.80108999613845
0,2,0,10,-0.643245237712573
0,2,0,11,0.083014775778601
0,2,0,12,0.02433210564169906
0,2,0,13,-0.009590375674015052
0,2,0,14,-0.0002769155913848814
0,2,0,15,-0.0002967495822839112
0,2,0,16,-0.0006648823930219595
0,3,0,0,-0.638434377419713
0,3,0,1,0.159211379154132
0,3,0,2,46.0665549452901
0,3,0,3,-25.8051488621789
0,3,0,4,105.802176221249
0,3,0,5,-63.4737209434597
0,3,0,6,64.4563887599706
0,3,0,7,-1.04491074667016
0,3,0,8,-5.44893267411164
0,3,0,9,1.32950243859323
0,3,0,10,0.04049582560714587
0,3,0,11,-0.003908500582759955
0,3,0,12,-0.007021134278174034
0,3,0,13,0.001396586639662604
0,3,0,14,2.807647239398933e-05
0,2,1,0,1.88168296915864
0,2,1,1,-5.63310796955312
0,2,1,2,-137.075381484736
0,2,1,3,-295.852703022932
0,2,1,4,-230.348381296775
0,2,1,5,-25.125091547171
0,2,1,6,-139.730574383035
0,2,1,7,16.1678006343134
0,2,1,8,16.4603848706968
0,2,1,9,-2.16109208200144
0,2,1,10,0.03008608715233309
0,2,1,11,-0.02239123645120272
0,2,1,12,0.01553070478825012
0,2,1,13,-0.001679647301159067
0,2,1,14,-0.0002118136909627205
0,4,0,0,-0.352268992637147
0,4,0,1,2.44580783558242
0,4,0,2,27.7431369413274
0,4,0,3,12.2152838008242
0,4,0,4,58.0601157679565
0,4,0,5,-17.9780692089131
0,4,0,6,36.3823472623044
0,4,0,7,-7.13231454005615
0,4,0,8,-3.21677431300953
0,4,0,9,0.360530127813099
0,4,0,10,0.004696053811547323
0,4,0,11,0.005365491809692181
0,4,0,12,-0.002743573811384984
0,1,3,0,1.04940832686145
0,1,3,1,-9.20902081728475
0,1,3,2,-79.5236493868601
0,1,3,3,-143.749473350203
0,1,3,4,-143.88786851074
0,1,3,5,-10.080328254194
0,1,3,6,-89.8130549471498
0,1,3,7,26.7295781349469
0,1,3,8,9.73149191081765
0,1,3,9,-0.756322510260875
0,1,3,10,0.004695751263053626
0,1,3,11,-0.02290127884675835
0,1,3,12,0.007224895388844656
0,5,0,0,0.207660804845234
0,5,0,1,-2.63680366831706
0,5,0,2,-16.7801644100239
0,5,0,3,-16.8252982774488
0,5,0,4,-33.5061332586735
0,5,0,5,4.4988586753677
0,5,0,6,-21.4365500606565
0,5,0,7,7.69075057871259
0,5,0,8,2.00153625234422
0,5,0,9,-0.116352714191344
0,5,0,10,-0.003923712701732801
0,4,1,0,0.507769864498182
0,4,1,1,-7.27117507057662
0,4,1,2,-39.7580979391446
0,4,1,3,-69.6907495759666
0,4,1,4,-73.8840015204112
0,4,1,5,-7.8550439508542
0,4,1,6,-47.4796091145618
0,4,1,7,21.2342625347955
0,4,1,8,4.96118941404702
0,4,1,9,-0.209254117181063
0,4,1,10,-0.00865565166310119
0,2,3,0,-0.08081766888046196
0,2,3,1,1.60490825733279
0,2,3,2,6.12514942134204
0,2,3,3,11.6542278717372
0,2,3,4,11.3228117426019
0,2,3,5,1.62613913016658
0,2,3,6,7.40872424173013
0,2,3,7,-4.71406086974303
0,2,3,8,-0.829329666751902
0,2,3,9,0.01376664473697286
0,2,3,10,0.003590816506990155
0,0,6,0,0.128266536437824
0,0,6,1,-2.27036628670254
0,0,6,2,-10.4754868352059
0,0,6,3,-14.5692101604532
0,0,6,4,-20.4137813908023
0,0,6,5,-0.565583692409922
0,0,6,6,-13.3909148921432
0,0,6,7,6.64457183652137
0,0,6,8,1.29292936670857
0,0,6,0,-0.243817478877332
0,0,6,1,4.71277280023568
0,0,6,2,19.4442603377025
0,0,6,3,32.7252928868384
0,0,6,4,36.6966440661885
0,0,6,5,3.49872960206682
0,0,6,6,24.093313737632
0,0,6,7,-13.8104746813664
0,0,6,8,-2.49148856347934
0,4,2,0,-0.06386344251998449
0,4,2,1,1.58785070039015
0,4,2,2,4.88604584232345
0,4,2,3,6.74826196577424
0,4,2,4,9.32016113453632
0,4,2,5,-1.21275972676878
0,4,2,6,6.13436129452162
0,4,2,7,-4.66892488214563
0,4,2,8,-0.684190416612641
0,6,1,0,0.0739860989691984
0,6,1,1,-1.62925971792764
0,6,1,2,-6.12731031666353
0,6,1,3,-9.42252838252059
0,6,1,4,-11.8573670730154
0,6,1,5,-0.845435471759882
0,6,1,6,-7.88134038527469
0,0,7,0,0.121870895670119
0,0,7,1,-2.90144341966119
0,0,7,2,-9.91319107920152
0,0,7,3,-14.7250639981828
0,0,7,4,-18.9616617296836
0,0,7,5,1.16475742408665
0,0,7,6,-12.3999501087057
0,1,6,0,-0.0454905596532234
0,1,6,1,1.28327234471149
0,1,6,2,3.65722220445352
0,1,6,3,3.23382387837529
0,1,6,4,7.04659417848399
0,1,6,5,-4.51738809913628
0,1,6,6,4.30504883662254
0,7,1,0,-0.05060741631697062
0,7,1,1,1.32580669709246
0,7,1,2,4.18608798837157
0,7,1,3,6.08172194310099
0,7,1,4,8.09206571866401
0,4,3,0,0.002035606193428143
0,4,3,1,-0.01359558230783098
0,4,3,2,-0.174455153358209
0,4,3,3,-0.605017628435238
0,4,3,4,-0.239024668507252
0,4,3,5,0.231040524131402
0,4,3,6,-0.05496277731163578
0,0,8,0,-0.08132000261707553
0,0,8,1,2.3387403452096
0,0,8,2,6.59514019620438
0,0,8,3,6.03319982793388
0,0,8,4,12.8675501730813
0,1,7,0,-0.01550319180113041
0,1,7,1,0.673574787877844
0,1,7,2,1.24041950731947
0,1,7,3,-3.84159350411172
0,1,7,4,2.66525739118805
0,3,5,0,0.01623567625174166
0,3,5,1,-0.402528859595178
0,3,5,2,-1.20563882400091
0,3,5,3,-0.645077326000059
0,3,5,4,-2.35127082958058
0,0,1,0,-0.19679188588274
0,0,1,1,-3.33254881630475
0,0,1,2,11.0987862078916
0,0,1,3,-81.8226458240849
0,0,1,4,159.414557551083
0,0,1,5,12631.0205689333
0,0,1,6,186.849615168953
0,0,1,7,-104.834900057545
0,0,1,8,18.534818783749
0,0,1,9,-18.1595225315265
0,0,1,10,2.1589927063317
0,0,1,11,0.604095928057126
0,0,1,12,0.110783560731895
0,0,1,13,-0.007725641849345045
0,0,1,14,0.006201809446107064
0,0,1,15,6.501560994453658e-05
0,0,1,16,-0.0004767111496313909
0,2,0,0,0.57151796479701
0,2,0,1,-2.19622610413965
0,2,0,2,12.2496813220357
0,2,0,3,-57.3814511513009
0,2,0,4,201.196945082664
0,2,0,5,-157.970409623849
0,2,0,6,343.107291512045
0,2,0,7,-79.7946644564851
0,2,0,8,41.557349486852
0,2,0,9,-11.8848265883219
0,2,0,10,-9.75211343326553
0,2,0,11,-1.14914004431436
0,2,0,12,-0.115636774432544
0,2,0,13,-0.03609175902592775
0,2,0,14,-0.01908400386066028
0,2,0,15,-0.002099641634886584
0,2,0,16,-0.002488743884648071
0,3,0,0,-0.0957243496011996
0,3,0,1,1.43322864772954
0,3,0,2,-0.38543417547245
0,3,0,3,57.515779888301
0,3,0,4,-31.7378288536799
0,3,0,5,129.263780958573
0,3,0,6,-73.226926443502
0,3,0,7,73.2967904447694
0,3,0,8,-1.56198765661277
0,3,0,9,7.32390577299665
0,3,0,10,1.9791447060689
0,3,0,11,0.09257910725975473
0,3,0,12,0.005749118514386447
0,3,0,13,0.01144467345165797
0,3,0,14,0.003003992098239323
0,2,1,0,0.111098037414326
0,2,1,1,-4.25580985635226
0,2,1,2,8.76459556921361
0,2,1,3,-172.017608471455
0,2,1,4,-317.738353675281
0,2,1,5,-280.132434132438
0,2,1,6,-13.600622589271
0,2,1,7,-157.005696249849
0,2,1,8,20.2284667067771
0,2,1,9,-22.3255110323439
0,2,1,10,-3.35190127278585
0,2,1,11,-0.0001167792946932126
0,2,1,12,0.03334170636464511
0,2,1,13,-0.02710878874203629
0,2,1,14,-0.004508168564498181
0,4,0,0,-0.01938449455933992
0,4,0,1,0.804308284613905
0,4,0,2,-3.85377459930616
0,4,0,3,34.9469066114039
0,4,0,4,8.98543774824416
0,4,0,5,71.4487259096699
0,4,0,6,-24.9873068824404
0,4,0,7,41.7332945133304
0,4,0,8,-8.95286449426102
0,4,0,9,4.41317086602848
0,4,0,10,0.563434129531121
0,4,0,11,0.01481259226230855
0,4,0,12,-0.008458677256230202
0,1,3,0,0.02560739651552909
0,1,3,1,-2.40654885155364
0,1,3,2,14.4448384810665
0,1,3,3,-100.314596390019
0,1,3,4,-144.852818329487
0,1,3,5,-176.827856982818
0,1,3,6,6.40086717733694
0,1,3,7,-102.527921981598
0,1,3,8,33.5267002919145
0,1,3,9,-13.4154402238382
0,1,3,10,-1.22977601306076
0,1,3,11,-0.00748012419023771
0,1,3,12,0.03580828758424039
0,5,0,0,0.002914404586520967
0,5,0,1,-0.480623428114353
0,5,0,2,4.14956154925057
0,5,0,3,-21.2479495148384
0,5,0,4,-14.4338443823086
0,5,0,5,-41.4748336640915
0,5,0,6,9.81722300339926
0,5,0,7,-24.7561638198015
0,5,0,8,9.6617526831842
0,5,0,9,-2.7864773025097
0,5,0,10,-0.195388058724471
0,4,1,0,-0.0003479772446552316
0,4,1,1,-1.17957018634761
0,4,1,2,11.4389727909527
0,4,1,3,-50.3938863870312
0,4,1,4,-66.256366123057
0,4,1,5,-91.5045149589654
0,4,1,6,4.30393879024812
0,4,1,7,-54.7882505002952
0,4,1,8,26.6968927008663
0,4,1,9,-6.93250138452392
0,4,1,10,-0.371226992888658
0,2,3,0,0.001660945662187604
0,2,3,1,0.190109740881619
0,2,3,2,-2.53066649022669
0,2,3,3,7.78841870742438
0,2,3,4,10.554865069352
0,2,3,5,14.106341548708
0,2,3,6,-0.961964135217138
0,2,3,7,8.604515703641
0,2,3,8,-5.94098508601832
0,2,3,9,1.17268006537347
0,2,3,10,0.03114684186773672
0,0,6,0,-0.001445371453622333
0,0,6,1,-0.300300764427066
0,0,6,2,3.57650552905361
0,0,6,3,-13.3175689498022
0,0,6,4,-12.7029130709555
0,0,6,5,-25.4029383855602
0,0,6,6,3.37428020235394
0,0,6,7,-15.5620115906413
0,0,6,8,8.36025826756194
0,0,6,0,0.005171657035828925
0,0,6,1,0.572933016564215
0,0,6,2,-7.42545538629681
0,0,6,3,24.7397734852518
0,0,6,4,29.2596380032976
0,0,6,5,45.723663761601
0,0,6,6,-4.30261448220454
0,0,6,7,28.0154211046019
0,0,6,8,-17.3872002576668
0,4,2,0,0.002787305964790095
0,4,2,1,0.151951379299265
0,4,2,2,-2.50506729124277
0,4,2,3,6.232680105249
0,4,2,4,5.13024354372381
0,4,2,5,11.6772022848477
0,4,2,6,-4.01002526016047
0,4,2,7,7.17110532383334
0,4,2,8,-5.88604711536634
0,6,1,0,-0.002084204906277211
0,6,1,1,-0.174919239327648
0,6,1,2,2.56910039447019
0,6,1,3,-7.81541581392013
0,6,1,4,-8.01763475379552
0,6,1,5,-14.8240778153033
0,6,1,6,1.87583999163565
0,0,7,0,-0.004413064738460198
0,0,7,1,-0.289285428363365
0,0,7,2,4.57661114058154
0,0,7,3,-12.653861260035
0,0,7,4,-12.0147737802114
0,0,7,5,-23.7417926705271
0,0,7,6,6.21727191066631
0,1,6,0,0.002018694783074792
0,1,6,1,0.109034844253966
0,1,6,2,-2.02701176324698
0,1,6,3,4.67839232589607
0,1,6,4,1.66036924094897
0,1,6,5,8.85730485504941
0,1,6,6,-7.11572471040606
0,7,1,0,0.002286452176767942
0,7,1,1,0.120774331090873
0,7,1,2,-2.091960630493
0,7,1,3,5.35326980207453
0,7,1,4,4.77958469477738
0,4,3,0,0.0006671616203639865
0,4,3,1,-0.004619482294004373
0,4,3,2,0.02336933040888568
0,4,3,3,-0.221273314702095
0,4,3,4,-0.645758089053731
0,4,3,5,-0.29222833266438
0,4,3,6,0.286335729385681
0,0,8,0,0.005018957391486368
0,0,8,1,0.195207193363167
0,0,8,2,-3.68983032857921
0,0,8,3,8.44052222410802
0,0,8,4,3.20033810240658
0,1,7,0,0.003250030834524982
0,1,7,1,0.03850013949942797
0,1,7,2,-1.05896516981257
0,1,7,3,1.59596288798873
0,1,7,4,-5.2994408297672
0,3,5,0,-2.098898700619655e-05
0,3,5,1,-0.03859841130245086
0,3,5,2,0.6375843007296
0,3,5,3,-1.53578881083031
0,3,5,4,-0.09922354951318546
0,0,1,0,-0.01453005558216171
0,0,1,1,0.458090132646551
0,0,1,2,5.89049936490371
0,0,1,3,14.2396421967557
0,0,1,4,-94.4829677662892
0,0,1,5,186.849615168953
0,0,1,6,13765.8212015803
0,0,1,7,214.178461643863
0,0,1,8,-112.740714204795
0,0,1,9,-19.1593435405582
0,0,1,10,-23.9262103238752
0,0,1,11,2.55467631649702
0,0,1,12,-0.951182189610777
0,0,1,13,-0.148097810996209
0,0,1,14,-0.01916406192257159
0,0,1,15,0.009539921590999367
0,0,1,16,-0.0007251048878596303
0,2,0,0,0.01542296190560325
0,2,0,1,-1.42057715383605
0,2,0,2,3.84573665798776
0,2,0,3,20.0504105124651
0,2,0,4,-67.192734439753
0,2,0,5,242.477387047807
0,2,0,6,-187.204095168861
0,2,0,7,397.831136271431
0,2,0,8,-88.5463198143306
0,2,0,9,-56.5772318148343
0,2,0,10,-15.5482045885801
0,2,0,11,-13.3770760880046
0,2,0,12,1.9326833085221
0,2,0,13,0.140218709534932
0,2,0,14,-0.0518349878270381
0,2,0,15,-0.0378068114579806
0,2,0,16,-0.01048565725831376
0,3,0,0,0.001826466436195194
0,3,0,1,0.246469144136642
0,3,0,2,-2.49147262420014
0,3,0,3,-0.71653487736445
0,3,0,4,68.0468621716342
0,3,0,5,-38.5933480859764
0,3,0,6,151.827618238248
0,3,0,7,-83.780432172985
0,3,0,8,81.2211129360771
0,3,0,9,2.15769064406765
0,3,0,10,9.46363049625821
0,3,0,11,2.82285791233611
0,3,0,12,-0.18376935602302
0,3,0,13,-0.006703193321119999
0,3,0,14,0.01807236298520021
0,2,1,0,-0.008685435835617854
0,2,1,1,-0.305707884988155
0,2,1,2,7.45639621574136
0,2,1,3,12.1252510708935
0,2,1,4,-204.660557275277
0,2,1,5,-332.577896439519
0,2,1,6,-326.218979295555
0,2,1,7,1.34204256905966
0,2,1,8,-171.699460991699
0,2,1,9,-24.3410688018993
0,2,1,10,-29.1273192904315
0,2,1,11,-4.97557133647146
0,2,1,12,0.07639724526158967
0,2,1,13,-0.04915154593411133
0,2,1,14,-0.04666054413907379
0,4,0,0,0.0007822346478235132
0,4,0,1,0.05350561611608117
0,4,0,2,-1.4230931828688
0,4,0,3,-5.41755936609165
0,4,0,4,41.7611259990404
0,4,0,5,4.41301694098333
0,4,0,6,84.4868508002513
0,4,0,7,-33.0256826735197
0,4,0,8,46.7082937330925
0,4,0,9,10.8418119026643
0,4,0,10,5.82829187414501
0,4,0,11,0.842589504813175
0,4,0,12,-0.03422233090327541
0,1,3,0,-0.002465554086932684
0,1,3,1,-0.08026736169672158
0,1,3,2,4.27709518565778
0,1,3,3,20.2217956425016
0,1,3,4,-120.081030481722
0,1,3,5,-140.515243624946
0,1,3,6,-208.453095465489
0,1,3,7,26.4851636221631
0,1,3,8,-114.204093765775
0,1,3,9,-40.6008966686261
0,1,3,10,-17.8060720248577
0,1,3,11,-1.90535610458529
0,1,3,12,0.03624143900210434
0,5,0,0,-5.867984311536628e-05
0,5,0,1,-0.01045722846010905
0,5,0,2,0.862172094301841
0,5,0,3,5.83181380734028
0,5,0,4,-25.5454442757382
0,5,0,5,-10.8230720100721
0,5,0,6,-49.3300240044421
0,5,0,7,16.0835782920909
0,5,0,8,-27.9296017793447
0,5,0,9,-11.7257796739132
0,5,0,10,-3.73610908935885
0,4,1,0,3.915015890251401e-05
0,4,1,1,-0.007124271406709333
0,4,1,2,2.12379311462552
0,4,1,3,16.0735881891695
0,4,1,4,-60.6630955388063
0,4,1,5,-59.3591076765507
0,4,1,6,-108.805632221063
0,4,1,7,19.0399711691234
0,4,1,8,-61.7859683184097
0,4,1,9,-32.4345625030364
0,4,1,10,-9.33013261302878
0,2,3,0,-0.0002118318339718677
0,2,3,1,-0.00287122115967272
0,2,3,2,-0.346517179058108
0,2,3,3,-3.56558636861679
0,2,3,4,9.41304904625149
0,2,3,5,8.77120154281137
0,2,3,6,16.883685082912
0,2,3,7,-4.08521349764393
0,2,3,8,9.77943405444038
0,2,3,9,7.23857767322432
0,2,3,10,1.59710968178316
0,0,6,0,0.0002261924814774797
0,0,6,1,0.001604900098636307
0,0,6,2,0.544851737819154
0,0,6,3,5.03344465003675
0,0,6,4,-16.0860049662207
0,0,6,5,-9.85707418268694
0,0,6,6,-30.3757138753688
0,0,6,7,8.095400218574
0,0,6,8,-17.6858099957943
0,0,6,0,-0.0005693332256672108
0,0,6,1,-0.009053550010114798
0,0,6,2,-1.04322743759127
0,0,6,3,-10.4532953868446
0,0,6,4,29.9143753555214
0,0,6,5,23.7791457407329
0,0,6,6,54.7377070351558
0,0,6,7,-13.6910230662383
0,0,6,8,31.8696032279007
0,4,2,0,-0.0003070309775222449
0,4,2,1,-0.005939679456206796
0,4,2,2,-0.280004833943877
0,4,2,3,-3.53192682583734
0,4,2,4,7.56134226255437
0,4,2,5,2.9045739920125
0,4,2,6,14.0751651013325
0,4,2,7,-7.30347508442658
0,4,2,8,8.21034830421806
0,6,1,0,0.0002750881565123169
0,6,1,1,0.004044079035760621
0,6,1,2,0.32038066894486
0,6,1,3,3.61994843458635
0,6,1,4,-9.47637032958367
0,6,1,5,-5.94276098125732
0,6,1,6,-17.8136839158078
0,0,7,0,0.000545306890452252
0,0,7,1,0.009097941258267229
0,0,7,2,0.531881934120119
0,0,7,3,6.45110822448617
0,0,7,4,-15.3583199238013
0,0,7,5,-8.14972691580243
0,0,7,6,-28.5865758405617
0,1,6,0,-0.0003090338051366367
0,1,6,1,-0.004337876873812142
0,1,6,2,-0.202314781613925
0,1,6,3,-2.86164017685632
0,1,6,4,5.69362381343662
0,1,6,5,-0.381388412285203
0,1,6,6,10.7260016475156
0,7,1,0,-0.000282787955775858
0,7,1,1,-0.004911320467671973
0,7,1,2,-0.223187990663749
0,7,1,3,-2.94995357292039
0,7,1,4,6.51104916054327
0,4,3,0,1.356422036377455e-05
0,4,3,1,-0.001673071798380989
0,4,3,2,0.00812312182975523
0,4,3,3,0.03567488740600078
0,4,3,4,-0.266643424460209
0,4,3,5,-0.669254963417431
0,4,3,6,-0.342901552616157
0,0,8,0,-0.0005316291667819117
0,0,8,1,-0.01122592873881548
0,0,8,2,-0.362714706702501
0,0,8,3,-5.20286792155466
0,0,8,4,10.2767351416349
0,1,7,0,-0.0001591931936868979
0,1,7,1,-0.00780878845510907
0,1,7,2,-0.07375589596744093
0,1,7,3,-1.48806353509287
0,1,7,4,1.95560057026459
0,3,5,0,0.0001014371259026904
0,3,5,1,-0.0001791719776274618
0,3,5,2,0.07107252444837936
0,3,5,3,0.902612713106396
0,3,5,4,-1.86088323673357
0,0,1,0,0.004696646766704209
0,0,1,1,0.04486112204258147
0,0,1,2,-0.807696946153856
0,0,1,3,9.18443300474646
0,0,1,4,16.8044941219071
0,0,1,5,-104.834900057545
0,0,1,6,214.178461643863
0,0,1,7,14896.0655630214
0,0,1,8,241.114644483845
0,0,1,9,118.000327814893
0,0,1,10,-18.3811266763132
0,0,1,11,-30.5954112200764
0,0,1,12,-2.78366307079997
0,0,1,13,1.43310763145027
0,0,1,14,-0.180550925073027
0,0,1,15,-0.04096864226407455
0,0,1,16,0.01167987703419637
0,2,0,0,-0.005251036530686868
0,2,0,1,-0.05792407216993389
0,2,0,2,2.6967499440354
0,2,0,3,5.94128712117239
0,2,0,4,30.1663725112824
0,2,0,5,-76.3013755912719
0,2,0,6,289.391391058486
0,2,0,7,-217.700420803659
0,2,0,8,458.504145195912
0,2,0,9,97.2137754735393
0,2,0,10,-74.4754477423588
0,2,0,11,-19.7852301995828
0,2,0,12,17.7241387150852
0,2,0,13,-3.11063575107843
0,2,0,14,0.127369258002225
0,2,0,15,-0.07870580962765339
0,2,0,16,-0.08429614875531756
0,3,0,0,0.0001442344510016703
0,3,0,1,-0.002244569410219404
0,3,0,2,-0.484837088264632
0,3,0,3,-3.8180949548796
0,3,0,4,-1.14882012632363
0,3,0,5,77.6899061504519
0,3,0,6,-46.5316654465689
0,3,0,7,173.602409464751
0,3,0,8,-95.3165043734912
0,3,0,9,-88.2506851316567
0,3,0,10,2.80186644304932
0,3,0,11,11.8587941659975
0,3,0,12,-3.89762593268293
0,3,0,13,0.335511829245871
0,3,0,14,-0.003091568527254427
0,2,1,0,0.001610604969443221
0,2,1,1,0.02028399872567926
0,2,1,2,0.639175208946857
0,2,1,3,11.5214488448596
0,2,1,4,15.5820387147673
0,2,1,5,-235.098197508444
0,2,1,6,-341.242878979244
0,2,1,7,-368.773793002274
0,2,1,8,19.5507653816555
0,2,1,9,183.835178780724
0,2,1,10,-28.3505447805992
0,2,1,11,-36.879440405158
0,2,1,12,7.14811309754782
0,2,1,13,-0.235480057853302
0,2,1,14,-0.07757375137705882
0,4,0,0,-0.0003083942027854451
0,4,0,1,-0.001534209987269304
0,4,0,2,-0.112198734408708
0,4,0,3,-2.22152708336539
0,4,0,4,-7.10344360359303
0,4,0,5,48.2154326398839
0,4,0,6,-1.43952900801185
0,4,0,7,97.2704114899738
0,4,0,8,-42.1052247691097
0,4,0,9,-51.3293559015188
0,4,0,10,12.7558000730897
0,4,0,11,7.47701113775196
0,4,0,12,-1.21969397040208
0,1,3,0,0.001309678413243302
0,1,3,1,0.005815878704810017
0,1,3,2,0.185575960013118
0,1,3,3,6.70742184091141
0,1,3,4,26.4144150195593
0,1,3,5,-138.923143724298
0,1,3,6,-131.304131036952
0,1,3,7,-239.029277610711
0,1,3,8,50.0166959906591
0,1,3,9,124.914734350348
0,1,3,10,-47.8149516477611
0,1,3,11,-22.9632879663
0,1,3,12,2.84951105916596
0,5,0,0,0.0002799166432311541
0,5,0,1,3.789279352391629e-05
0,5,0,2,0.02628943122626829
0,5,0,3,1.36484698548296
0,5,0,4,7.6529666601522
0,5,0,5,-29.6998785455197
0,5,0,6,-6.08653459338696
0,5,0,7,-57.1552473283888
0,5,0,8,23.2744747979847
0,5,0,9,30.9812185905183
0,5,0,10,-13.8486916588073
0,4,1,0,0.0007763164712995706
0,4,1,1,-0.000201392908897004
0,4,1,2,0.0295444972218639
0,4,1,3,3.37441147414823
0,4,1,4,21.0930199637617
0,4,1,5,-70.6390036406269
0,4,1,6,-49.3339995016605
0,4,1,7,-125.996470108134
0,4,1,8,36.2401736674794
0,4,1,9,68.5397828158107
0,4,1,10,-38.3611228550698
0,2,3,0,-0.0001422725132716339
0,2,3,1,0.0005489958196226244
0,2,3,2,0.002920527200844032
0,2,3,3,-0.557253714227278
0,2,3,4,-4.69374195322378
0,2,3,5,11.0146244092639
0,2,3,6,6.36821393777592
0,2,3,7,19.7003561879883
0,2,3,8,-7.71897654980179
0,2,3,9,-10.9493124182573
0,2,3,10,8.59081341166033
0,0,6,0,0.0002101297820008544
0,0,6,1,-0.0006043923895713445
0,0,6,2,0.000948798950143994
0,0,6,3,0.872281410109327
0,0,6,4,6.61737286359811
0,0,6,5,-18.803318081252
0,0,6,6,-6.11572250328854
0,0,6,7,-35.399685871053
0,0,6,8,13.5686759362128
0,0,6,0,-0.0004288197932127795
0,0,6,1,0.001462667275567104
0,0,6,2,0.00953920813546549
0,0,6,3,-1.67599795149155
0,0,6,4,-13.7481089824089
0,0,6,5,35.014064440602
0,0,6,6,16.4685966030463
0,0,6,7,63.8746898721708
0,0,6,8,-24.5985375488336
0,4,2,0,-0.0001289867754255175
0,4,2,1,0.0007745281615603597
0,4,2,2,0.00927965917833774
0,4,2,3,-0.455037564732054
0,4,2,4,-4.65346186313944
0,4,2,5,8.88689271882356
0,4,2,6,0.122931004216007
0,4,2,7,16.5600403688896
0,4,2,8,-11.073708547005
0,6,1,0,0.000135246954151034
0,6,1,1,-0.0007093038856771299
0,6,1,2,-0.005386142607770461
0,6,1,3,0.517645557957789
0,6,1,4,4.76580695529635
0,6,1,5,-11.1261146737275
0,6,1,6,-3.25595108593028
0,0,7,0,0.0002342681720786207
0,0,7,1,-0.001393020782377865
0,0,7,2,-0.01349462308976679
0,0,7,3,0.862525756800502
0,0,7,4,8.49711179347703
0,0,7,5,-18.0545057838541
0,0,7,6,-3.22878283463426
0,1,6,0,-9.127195784822482e-05
0,1,6,1,0.0007977775905296319
0,1,6,2,0.006858288419815355
0,1,6,3,-0.330938571094549
0,1,6,4,-3.77563292052256
0,1,6,5,6.71509795506565
0,1,6,6,-2.85680563042366
0,7,1,0,-0.0001022642025273805
0,7,1,1,0.0007198926998110743
0,7,1,2,0.007762930521341314
0,7,1,3,-0.36368469192135
0,7,1,4,-3.8873620086651
0,4,3,0,-4.869259020582594e-06
0,4,3,1,-5.585107942240698e-05
0,4,3,2,0.003205517881309146
0,4,3,3,0.01260265077161468
0,4,3,4,0.05062941443792132
0,4,3,5,-0.311040986526357
0,4,3,6,-0.676603492569229
0,0,8,0,-0.0001798540512548019
0,0,8,1,0.00133050758305886
0,0,8,2,0.01878121749392296
0,0,8,3,-0.594085402119896
0,0,8,4,-6.85620489593226
0,1,7,0,-6.066987925253113e-05
0,1,7,1,0.0003486064758870248
0,1,7,2,0.01427412917053619
0,1,7,3,-0.124195898718965
0,1,7,4,-1.95433797634706
0,3,5,0,2.45861924677696e-05
0,3,5,1,-0.000279545504770766
0,3,5,2,0.0008077294767389537
0,3,5,3,0.115420456151655
0,3,5,4,1.19422630434993
0,0,1,0,-0.0002254866394667371
0,0,1,1,-0.01310627865959835
0,0,1,2,-0.103271162907109
0,0,1,3,-1.22974706444122
0,0,1,4,13.2594564191793
0,0,1,5,18.534818783749
0,0,1,6,-112.740714204795
0,0,1,7,241.114644483845
0,0,1,8,16021.2720920314
0,0,1,9,-267.291593723273
0,0,1,10,120.336401442388
0,0,1,11,-15.8591956570075
0,0,1,12,38.1896921908987
0,0,1,13,2.69659436045318
0,0,1,14,2.07917917114411
0,0,1,15,-0.201252210839007
0,0,1,16,-0.06467031722038791
0,2,0,0,0.001382419727635804
0,2,0,1,0.01470750310396296
0,2,0,2,0.152822651935394
0,2,0,3,4.4676556983635
0,2,0,4,8.50291127889712
0,2,0,5,42.8112368658743
0,2,0,6,-85.0660149868024
0,2,0,7,342.865301377946
0,2,0,8,-250.532078245603
0,2,0,9,-526.187229208404
0,2,0,10,106.350965918063
0,2,0,11,-95.4303611288206
0,2,0,12,24.6625874346121
0,2,0,13,-22.8287245383552
0,2,0,14,-4.87042852371247
0,2,0,15,0.02881226194652996
0,2,0,16,-0.218834302823329
0,3,0,0,-0.0003036193348810094
0,3,0,1,-0.0004808544674256391
0,3,0,2,-0.001205023484604078
0,3,0,3,-0.832767813675965
0,3,0,4,-5.41417382978879
0,3,0,5,-1.67056942322219
0,3,0,6,86.4701216741982
0,3,0,7,-55.6892132200826
0,3,0,8,194.731426236017
0,3,0,9,107.992359068717
0,3,0,10,-94.4093032463034
0,3,0,11,3.44657909543579
0,3,0,12,-14.4915858431308
0,3,0,13,5.24704385715893
0,3,0,14,0.584985801506298
0,2,1,0,0.0005274058648565186
0,2,1,1,-0.004364894741252264
0,2,1,2,-0.03442488011510896
0,2,1,3,1.16168070674515
0,2,1,4,16.4807607705792
0,2,1,5,18.985796920792
0,2,1,6,-263.398850490578
0,2,1,7,-344.285703993707
0,2,1,8,-407.999811807946
0,2,1,9,-40.8990190417312
